# CUDA_PROFILE_LOG_VERSION 1.3
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 GeForce 9600 GT
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,memTransferSize,memTransferDir,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
memcpyDtoD_aligned,1.696,10.612,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.481,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.824,10.762,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.6,10.923,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.792,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.818,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.957,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.792,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,11.263,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.728,10.65,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.888,11.065,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,11.009,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.878,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.728,10.836,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.635,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.92,10.911,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.706,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.571,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.856,10.897,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.773,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,11.274,1,1,2,128,1,1,0,28,3,,,0,16,0,64,0,0,4,0,46,0,2
memcpyDtoD_aligned,1.664,10.792,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.844,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.691,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.84,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.664,10.657,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.92,10.968,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.818,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.736,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.874,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,11.005,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.888,11.012,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.605,1,1,2,128,1,1,0,28,3,,,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.792,10.844,1,1,2,128,1,1,0,28,3,,,0,0,0,0,0,0,0,0,0,0,0
_Z9matrixMulP6float2S0_S0_ll,193.472,203.552,0.667,4,8,16,16,16,0,4136,16,,,0,2048,0,1024,0,0,5504,0,35990,7587,8
_Z13c2c_radix2_spifiPvS_i11tfStride_st,17.408,26.955,0.667,1,64,64,1,1,1024,64,12,,,0,128,0,1024,0,0,368,0,2958,327,16
_Z21FAM_FFTShift_VerticalP6float2ll,21.024,31.103,1,8,4,16,16,16,0,28,6,,,2048,0,4096,0,0,0,32,0,397,0,8
_Z15FAM_DownConvertP6float2iii,33.632,43.799,0.667,8,4,16,16,16,0,32,13,,,2048,0,4096,0,0,0,480,32,1640,0,8
_Z9transposeP6float2S0_ii,8.128,18.026,1,4,8,16,16,16,0,2208,8,,,0,128,0,1024,0,0,160,0,863,108,8
_Z22FAM_ComputeProdSeqDiagP6float2S0_ll,45.472,55.8,1,4,128,16,16,16,0,32,6,,,2048,0,4096,0,0,0,512,0,3709,0,128
_Z18FAM_ComputeProdSeqP6float2S0_ll,5796.32,5806.34,0.667,4,508,16,16,16,0,32,14,,,520192,0,520192,0,0,0,96992,480,286572,0,508
_Z13c2c_radix2_spifiPvS_i11tfStride_st,18.24,28.018,0.333,1,128,32,1,1,512,64,12,,,0,128,0,1024,0,0,320,0,2796,313,32
_Z21FAM_FFTShift_VerticalP6float2ll,1715.55,1725.71,1,4,1024,16,16,16,0,28,6,,,262144,0,524288,0,0,0,4096,0,50418,0,1024
_Z22FAM_ComputeSCDFunctionPfP6float2llll,718.592,728.766,1,1024,2,16,16,16,0,40,10,,,0,8192,262144,0,0,0,16384,0,135889,0,512
