# CUDA_PROFILE_LOG_VERSION 1.3
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 GeForce 9600 GT
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
memcpyDtoD_aligned,1.696,10.679,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.788,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.635,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.795,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.784,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.653,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.855,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,0,0,1
memcpyDtoD_aligned,1.824,10.848,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.683,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.739,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.848,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,0,0,1
memcpyDtoD_aligned,1.76,10.803,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.856,10.825,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.824,10.721,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.564,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
_Z9matrixMulP6float2S0_S0_ll,193.28,203.113,0.667,4,8,16,16,16,0,4136,16,0,2048,0,1024,0,0,5504,0,35681,7611,8
_Z13c2c_radix2_spifiPvS_i11tfStride_st,17.248,26.91,0.667,1,64,64,1,1,1024,64,12,0,128,0,1024,0,0,368,0,2959,313,16
_Z21FAM_FFTShift_VerticalP6float2ll,17.6,27.797,1,8,4,16,16,16,0,28,6,2048,0,4096,0,0,0,32,0,407,0,8
_Z15FAM_DownConvertP6float2iii,35.04,45.09,0.667,8,4,16,16,16,0,32,13,2048,0,4096,0,0,0,480,32,1629,0,8
_Z9transposeP6float2S0_ii,8.128,17.97,1,5,9,16,16,16,0,2208,8,0,128,0,1024,0,0,240,0,1016,109,11
_Z18FAM_ComputeProdSeqP6float2S0_ll,3782.02,3791.56,1,1,128,128,1,1,0,544,8,524288,0,524288,0,0,0,8384,0,81763,20724,32
_Z13c2c_radix2_spifiPvS_i11tfStride_st,18.432,27.924,0.333,1,128,32,1,1,512,64,12,0,128,0,1024,0,0,320,0,2821,312,32
_Z21FAM_FFTShift_VerticalP6float2ll,1771.58,1781.52,1,4,1024,16,16,16,0,28,6,262144,0,524288,0,0,0,4096,0,50697,0,1024
_Z22FAM_ComputeSCDFunctionPfP6float2llll,710.688,721.279,1,1024,2,16,16,16,0,40,10,0,8192,262144,0,0,0,16384,1,135760,0,512
memcpyDtoD_aligned,3.456,12.782,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,149,0,8
memcpyDtoD_aligned,3.392,12.363,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,150,0,8
memcpyDtoD_aligned,2.688,11.731,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.795,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.632,10.788,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.71,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.694,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.556,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.687,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.664,10.713,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.92,11.057,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.806,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.848,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.923,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.683,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.888,10.919,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,11.065,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.863,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.856,10.9,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.728,10.62,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.582,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.698,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.646,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.736,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.586,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.982,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.856,10.881,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.893,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.863,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,11.293,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.76,10.93,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.792,10.923,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.889,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.743,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.92,11.181,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.806,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.649,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.582,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.683,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.885,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.608,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.664,10.908,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.856,10.968,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.893,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.848,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.863,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.949,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.952,11.102,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.844,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.874,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.888,10.885,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.855,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.751,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.751,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.836,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.59,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.526,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.653,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.888,10.934,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.698,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.664,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.68,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.885,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.856,10.788,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.942,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,11.061,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
_Z9matrixMulP6float2S0_S0_ll,190.08,199.596,0.667,4,8,16,16,16,0,4136,16,0,2048,0,1024,0,0,5504,0,35471,7584,8
_Z13c2c_radix2_spifiPvS_i11tfStride_st,17.248,26.566,0.667,1,64,64,1,1,1024,64,12,0,128,0,1024,0,0,368,0,2975,318,16
_Z21FAM_FFTShift_VerticalP6float2ll,18.016,28.141,1,8,4,16,16,16,0,28,6,2048,0,4096,0,0,0,32,0,392,0,8
_Z15FAM_DownConvertP6float2iii,34.368,44.39,0.667,8,4,16,16,16,0,32,13,2048,0,4096,0,0,0,480,32,1585,0,8
_Z9transposeP6float2S0_ii,7.968,17.533,1,5,9,16,16,16,0,2208,8,0,128,0,1024,0,0,240,0,987,100,11
_Z18FAM_ComputeProdSeqP6float2S0_ll,3794.59,3804.51,1,1,128,128,1,1,0,544,8,524288,0,524288,0,0,0,8384,0,81704,20637,32
_Z13c2c_radix2_spifiPvS_i11tfStride_st,18.368,28.141,0.333,1,128,32,1,1,512,64,12,0,128,0,1024,0,0,320,0,2813,320,32
_Z21FAM_FFTShift_VerticalP6float2ll,1780.38,1790.39,1,4,1024,16,16,16,0,28,6,262144,0,524288,0,0,0,4096,0,50355,0,1024
_Z22FAM_ComputeSCDFunctionPfP6float2llll,717.44,727.653,1,1024,2,16,16,16,0,40,10,0,8192,262144,0,0,0,16384,1,134579,0,512
memcpyDtoD_aligned,3.392,12.826,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,149,0,8
memcpyDtoD_aligned,3.36,12.501,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,148,0,8
memcpyDtoD_aligned,2.688,11.48,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.76,10.975,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.664,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.792,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.657,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.76,10.885,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.833,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.751,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.888,10.96,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.833,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.53,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.889,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.717,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.856,10.736,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.698,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.908,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.856,10.743,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.792,10.908,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.87,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.855,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.612,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.908,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.661,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.975,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.824,10.751,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.597,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.564,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.687,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.56,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.824,10.706,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.848,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.87,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.888,11.042,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.878,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.818,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.627,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.893,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.941,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.698,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.664,10.736,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.888,10.982,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.696,10.751,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.732,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.792,10.695,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.664,10.649,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.888,10.795,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.825,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.945,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.856,10.945,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.76,10.777,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.68,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.777,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.93,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.863,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,11.304,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.732,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.888,11.144,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.664,10.777,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.777,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.608,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.76,11.274,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.856,11.289,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.956,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.788,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
_Z9matrixMulP6float2S0_S0_ll,192.608,202.611,0.667,4,8,16,16,16,0,4136,16,0,2048,0,1024,0,0,5504,0,35881,7546,8
_Z13c2c_radix2_spifiPvS_i11tfStride_st,17.536,26.955,0.667,1,64,64,1,1,1024,64,12,0,128,0,1024,0,0,368,0,2983,328,16
_Z21FAM_FFTShift_VerticalP6float2ll,18.368,28.436,1,8,4,16,16,16,0,28,6,2048,0,4096,0,0,0,32,0,406,0,8
_Z15FAM_DownConvertP6float2iii,35.68,45.804,0.667,8,4,16,16,16,0,32,13,2048,0,4096,0,0,0,480,32,1577,0,8
_Z9transposeP6float2S0_ii,8.096,17.768,1,5,9,16,16,16,0,2208,8,0,128,0,1024,0,0,240,0,951,93,11
_Z18FAM_ComputeProdSeqP6float2S0_ll,3859.01,3868.77,1,1,128,128,1,1,0,544,8,524288,0,524288,0,0,0,8384,0,81789,20563,32
_Z13c2c_radix2_spifiPvS_i11tfStride_st,18.208,27.946,0.333,1,128,32,1,1,512,64,12,0,128,0,1024,0,0,320,0,2775,315,32
_Z21FAM_FFTShift_VerticalP6float2ll,1690.98,1701.04,1,4,1024,16,16,16,0,28,6,262144,0,524288,0,0,0,4096,0,50600,0,1024
_Z22FAM_ComputeSCDFunctionPfP6float2llll,713.76,723.692,1,1024,2,16,16,16,0,40,10,0,8192,262144,0,0,0,16384,1,134186,0,512
memcpyDtoD_aligned,3.552,12.658,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,149,0,8
memcpyDtoD_aligned,3.328,12.352,1,1,32,128,1,1,0,28,3,0,64,0,256,0,0,16,0,149,0,8
memcpyDtoD_aligned,2.784,11.678,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.777,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.807,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.844,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.76,10.691,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.833,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.821,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.687,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.856,11.069,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.803,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.696,10.889,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.664,10.859,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.642,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.888,10.919,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.829,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.616,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.856,10.799,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.728,10.78,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.728,10.736,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.661,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.691,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.795,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.836,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.728,10.833,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.856,11.083,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.87,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.728,10.885,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.818,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.76,10.758,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.824,10.822,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.664,10.874,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.664,10.672,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.92,10.982,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,4,0,0,0,0
memcpyDtoD_aligned,1.696,10.672,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.728,10.766,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.696,10.773,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.76,10.717,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,46,0,1
memcpyDtoD_aligned,1.664,10.634,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.76,10.784,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,0,0,0,0,1
memcpyDtoD_aligned,1.696,10.627,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
memcpyDtoD_aligned,1.824,10.814,1,1,2,128,1,1,0,28,3,0,8,0,32,0,0,4,0,46,0,1
memcpyDtoD_aligned,1.728,10.878,1,1,2,128,1,1,0,28,3,0,0,0,0,0,0,0,0,0,0,0
